5939,幞,巾,fú
5938,颛,页,zhuān
5937,噔,口,dēng
5936,噌,口,cēng
5935,噜,口,lū
5934,噙,口,qín
5933,噢,口,ō
5932,噍,口,jiào
5931,颚,页,è
5930,嘬,口,zuō
5929,噗,口,pū
5928,蝼,虫,lóu
5927,蝣,虫,yóu
5926,蝓,虫,yú
5925,螋,虫,sǒu
5924,蝮,虫,fù
5923,蝰,虫,kuí
5922,蝻,虫,nǎn
5921,蝾,虫,róng
5920,蝽,虫,chūn
5919,踞,足,jù
5918,踺,足,jiàn
5917,踯,足,zhí
5916,踮,足,diǎn
5915,踬,足,zhì
5914,踒,足,wō
5913,踟,足,chí
5912,踝,足,huái
5911,踔,足,chuō
5910,噘,口,juē
5909,暹,日,xiān
5908,颙,页,yóng
5907,噶,口,gá
5906,噎,口,yē
5905,嘭,口,pēng
5904,瞑,目,míng
5903,瞋,目,chēn
5902,瞌,目,kē
5901,觑,见,qù|qū
5900,龊,齿,chuò
5899,龉,齿,yǔ
5898,辘,车,lù
5897,霈,雨,pèi
5896,磙,石,gǔn
5895,磔,石,zhé
5894,餍,飠,yàn
5893,魇,鬼,yǎn
5892,靥,面,yè
5891,醅,酉,pēi
5890,醌,酉,kūn
5889,槲,木,hú
5888,樊,木,fán
5887,樘,木,táng
5886,樗,木,chū
5885,槭,木,qì|sè
5884,樯,木,qiáng
5883,槿,木,jǐn
5882,赜,贝,zé
5881,蕲,艹,qí
5880,蕃,艹,fán
5879,瞢,目,méng|měng
5878,蕺,艹,jí
5877,蕞,艹,zuì
5876,蕤,艹,ruí
5875,蕨,艹,jué
5874,蕈,艹,xùn
5873,鞒,革,qiáo
5872,蕙,艹,huì
5871,鞑,革,dá
5870,觐,见,jìn
5869,聩,耳,kuì
5868,墀,土,chí
5867,撺,扌,cuān
5866,撙,扌,zǔn
5865,鋆,金,yún
5864,撸,扌,lū
5863,赭,赤,zhě
5862,撅,扌,juē|jué
5861,撷,扌,xié
5860,髫,髟,tiáo
5859,髯,髟,rán
5858,奭,大,shì
5857,璇,王,xuán
5856,璋,王,zhāng
5855,璁,王,cōng
5854,璎,王,yīng
5853,璀,王,cuǐ
5852,璜,王,huáng
5851,瑾,王,jǐn
5850,耧,耒,lóu
5849,耦,耒,ǒu
5848,缫,纟,sāo
5847,缪,纟,móu|miù|miào|mù|liǎo
5846,骢,马,cōng
5845,缨,纟,yīng
5844,缧,纟,léi
5843,缦,纟,màn
5842,缥,纟,piǎo|piāo
5841,骠,马,piào|biāo
5840,鹜,鸟,wù
5839,瞀,目,mào
5838,翟,羽,dí|zhái
5837,鼐,鼎,nài
5836,嫡,女,dí
5835,嫘,女,léi
5834,嫚,女,màn
5833,嫦,女,cháng
5832,嫖,女,piáo|piāo
5831,嫱,女,qiáng
5830,嫣,女,yān
5829,鹛,鸟,méi
5828,屣,尸,xǐ
5827,暨,日,jì
5826,谲,讠,jué
5825,谰,讠,lán
5824,谯,讠,qiáo
5823,褊,衤,biǎn
5822,褛,衤,lǚ
5821,褓,衤,bǎo
5820,褙,衤,bèi
5819,褡,衤,dā
5818,谮,讠,zèn
5817,綮,糸,qìng|qǐ
5816,寤,宀,wù
5815,窨,穴,yìn|xūn
5814,搴,手,qiān
5813,慵,忄,yōng
5812,潍,氵,wéi
5811,澉,氵,gǎn
5810,漩,氵,xuán
5809,漳,氵,zhāng
5808,漉,氵,lù
5807,漪,氵,yī
5806,潴,氵,zhū
5805,潋,氵,liàn
5804,漶,氵,huàn
5803,漯,氵,luò|tà
5802,滹,氵,hū
5801,漕,氵,cáo
5800,潢,氵,huáng|guāng
5799,熥,火,tēng
5798,熘,火,liū
5797,鹚,鸟,cí
5796,槊,木,shuò
5795,糁,米,sǎn|shēn
5794,粽,米,zòng
5793,粼,米,lín
5792,粿,米,guǒ
5791,鲞,鱼,xiǎng
5790,鄯,阝,shàn
5789,阚,门,kàn
5788,膂,月,lǚ
5787,旖,方,yǐ
5786,韶,音,sháo
5785,廖,广,liào
5784,瘙,疒,sào
5783,瘘,疒,lòu
5782,瘊,疒,hóu
5781,瘌,疒,là
5780,麽,麻,mó|me
5779,塾,土,shú
5778,銮,金,luán
5777,馑,饣,jǐn
5776,夤,夕,yín
5775,雒,隹,luò
5774,觫,角,sù
5773,獐,犭,zhāng
5772,鲟,鱼,xún
5771,鲛,鱼,jiāo
5770,鲚,鱼,jì
5769,鲔,鱼,wěi
5768,鲑,鱼,guī|xié
5767,膑,月,bìn
5766,膈,月,gé
5765,鄱,阝,pó
5764,艋,舟,měng
5763,睾,目,gāo
5762,魆,鬼,xū
5761,魃,鬼,bá
5760,僮,亻,tóng|zhuàng
5759,劁,刂,qiāo
5758,僭,亻,jiàn
5757,僳,亻,sù
5756,儆,亻,jǐng
5755,僖,亻,xī
5754,毓,母,yù
5753,箓,竹,lù
5752,箢,竹,wǎn|yuān
5751,箜,竹,kōng
5750,箔,竹,bó
5749,箪,竹,dān
5748,箅,竹,bì
5747,箬,竹,ruò
5746,箸,竹,zhù
5745,箍,竹,gū
5744,箧,竹,qiè
5743,箦,贝,zé
5742,箐,竹,qìng|jīng
5741,犒,牜,kào
5740,镂,钅,lòu
5739,镁,钅,měi
5738,锵,钅,qiāng
5737,锸,钅,chā
5736,锷,钅,è
5735,锶,钅,sī
5734,锴,钅,kǎi
5733,锲,钅,qiè
5732,鹘,鸟,gǔ
5731,骶,骨,dǐ
5730,骷,骨,kū
5729,罂,缶,yīng
5728,赙,贝,fù
5727,幛,巾,zhàng
5726,嶂,山,zhàng
5725,幔,巾,màn
5724,罱,罒,lǎn
5723,罴,罒,pí
5722,嘧,口,mì
5721,嗾,口,sǒu
5720,嘚,口,dē|dēi
5719,嘤,口,yīng
5718,嘣,口,bēng
5717,鹗,鸟,è
5716,嘡,口,tāng
5715,嘘,口,xū|shī
5714,蜢,虫,měng
5713,螂,虫,láng
5712,蜿,虫,wān
5711,蜷,虫,quán
5710,蜩,虫,tiáo
5709,蜱,虫,pí
5708,蜴,虫,yì
5707,蝈,虫,guō
5706,蜮,虫,yù
5705,蜥,虫,xī
5704,蜞,虫,qí
5703,踉,足,liáng|liàng
5702,踌,足,chóu
5701,暝,日,míng
5700,暧,日,ài
5699,嘎,口,gā|gá|gǎ
5698,嘁,口,qī
5697,嘌,口,piāo
5696,嘈,口,cáo
5695,嘞,口,lei|lē
5694,睽,目,kuí
5693,䁖,目,
5692,睿,目,ruì
5691,龈,齿,yín|kěn
5690,龇,齿,zī
5689,翡,羽,fěi
5688,裴,衣,péi
5687,蜚,虫,fēi
5686,辕,车,yuán
5685,霁,雨,jì
5684,霆,雨,tíng
5683,殡,歹,bìn
5682,豨,豕,xī
5681,臧,臣,zāng|zàng|cáng
5680,磋,石,cuō
5679,碲,石,dì
5678,碣,石,jié|yà
5677,碴,石,chá|chā
5676,碡,石,zhóu
